Course Id,Course-Title,Is Paid,Level,Published Date,Subject,URL1,CONTENT DURATION in HR's,Num Lectures,Price,Reviews,Students,Year,Revenue_Estimate,Review_Ratio
1166070,Complete Bootstrap 4 course - build 3 projects,Free,All Levels,2017-07-04,Web Development,https://www.udemy.com/bootstrap-4-tutorials/,5.0,36,0,241,7865,2017,0,0.030642085187539733
548068,JavaScript Fundamentals,Free,All Levels,2016-12-20,Web Development,https://www.udemy.com/javascriptfundamentals/,5.0,100,0,71,4409,2016,0,0.01610342481288274
405926,HTML and CSS for Beginners - Build a Website & Launch ONLINE,Free,All Levels,2015-03-19,Web Development,https://www.udemy.com/html-and-css-for-beginners-crash-course-learn-fast-easy/,6.0,50,0,5660,70773,2015,0,0.07997400138470885
130064,Practical PHP: Master the Basics and Code Dynamic Websites,Free,All Levels,2014-07-18,Web Development,https://www.udemy.com/code-dynamic-websites/,6.5,45,0,4598,83737,2014,0,0.05491001588306244
41295,Learn HTML5 Programming From Scratch,Free,All Levels,2013-02-13,Web Development,https://www.udemy.com/learn-html5-programming-from-scratch/,10.5,45,0,8629,268923,2013,0,0.032087251741204734
267560,Learn E-Commerce Website in PHP & MySQL From Scratch!,Free,All Levels,2014-10-08,Web Development,https://www.udemy.com/ecommerce-website-in-php-mysqli/,17.5,87,0,1342,29990,2014,0,0.04474824941647216
764076,Learn Bootstrap3 With Multi Purposes Single Page Layout,Free,All Levels,2016-02-16,Web Development,https://www.udemy.com/single-page-layout-with-bootstrap/,21.0,122,0,146,4503,2016,0,0.03242282922496114
998706,Curso de Day Trader para Iniciantes,Free,Beginner Level,2016-03-11,Business Finance,https://www.udemy.com/aprenda-a-realizar-trades-na-bolsa-dos-eua/,1.5,13,0,200,1278,2016,0,0.1564945226917058
915206,MetaTrader4 Platform Training,Free,Beginner Level,2016-09-21,Business Finance,https://www.udemy.com/metatrader4-platform-training/,1.5,15,0,45,1819,2016,0,0.02473886750962067
369726,CÃ³mo ganar dinero invirtiendo en bolsa,Free,Beginner Level,2016-01-04,Business Finance,https://www.udemy.com/como-ganar-dinero-invirtiendo-en-bolsa/,2.0,10,0,306,2740,2016,0,0.11167883211678832
123242,Surviving Introduction to Finance,Free,Beginner Level,2014-05-02,Business Finance,https://www.udemy.com/surviving-introduction-to-finance/,3.0,13,0,7,1362,2014,0,0.005139500734214391
874656,Create Stunning Infographics to Share your Ideas,Free,Beginner Level,2016-08-14,Graphic Design,https://www.udemy.com/infographic/,0.5,7,0,470,5175,2016,0,0.09082125603864734
733878,Adobe Illustrator Course in Urdu Basics Level Training,Free,Beginner Level,2016-01-19,Graphic Design,https://www.udemy.com/adobe-illustrator-course-in-urdu-basics-level-training/,1.0,8,0,57,1433,2016,0,0.03977669225401256
627782,Learn Illustrator By Recreating Top 3 Logos - Beginner Guide,Free,Beginner Level,2015-04-10,Graphic Design,https://www.udemy.com/learn-illustrator/,1.0,11,0,245,8786,2015,0,0.027885272023674027
930416,How to design a business card on Photoshop (for beginners),Free,Beginner Level,2016-08-27,Graphic Design,https://www.udemy.com/businesscarddesignphotoshop/,1.0,12,0,197,5086,2016,0,0.03873377900117971
660876,Graphic Design - An Overview of the Field,Free,Beginner Level,2015-09-11,Graphic Design,https://www.udemy.com/graphic-design-secrets/,1.0,12,0,2215,23229,2015,0,0.09535494425072108
1261122,ç”»åƒ_x008f_åŠ å·¥ã_x0081_®åˆ_x009d_å¿ƒè€…ã_x0081_§ã‚‚ã€Œï¼‘æ—¥ã€_x008d_ã_x0081_§åˆ_x009d_æ­©ã‚’è¦šã_x0081_ˆã‚‰ã‚Œã‚‹ç„¡æ–™è¬›åº§,Free,Beginner Level,2017-06-22,Graphic Design,https://www.udemy.com/1-tuqndy/,1.0,18,0,0,21,2017,0,0.0
611370,"Quote Images for Pinterest, Facebook, & Instagram",Free,Beginner Level,2015-09-24,Graphic Design,https://www.udemy.com/viral-images-pinterest-facebook-instagram/,1.0,18,0,576,12103,2015,0,0.04759150623812278
896742,Aprenda Modelagem 3D com o 123D Design,Free,Beginner Level,2016-07-07,Graphic Design,https://www.udemy.com/123d-design/,1.0,27,0,26,334,2016,0,0.07784431137724551
1260674,Learn Comic Book Color Flatting! (Coloring Assistant role),Free,Beginner Level,2017-06-20,Graphic Design,https://www.udemy.com/flatting/,1.07,6,0,3,946,2017,0,0.003171247357293869
809216,Canva: Design Album Cover Artwork in Minutes - No More Fees!,Free,Beginner Level,2016-07-04,Graphic Design,https://www.udemy.com/canva-make-album-covers-for-free/,1.07,11,0,42,3103,2016,0,0.01353528843055108
1156778,How to stylize your photos in Photoshop with color overlays,Free,Beginner Level,2017-03-30,Graphic Design,https://www.udemy.com/how-to-stylize-your-photos-in-photoshop-with-color-overlays/,1.5,17,0,58,3512,2017,0,0.01651480637813212
723818,Adobe Indesign CC BaÅŸlangÄ±Ã§,Free,Beginner Level,2016-01-14,Graphic Design,https://www.udemy.com/adobe-indesign-cc-baslangc/,2.5,22,0,21,637,2016,0,0.03296703296703297
1223336,Photoshop Essentials - Uma IntroduÃ§Ã£o Detalhada,Free,Beginner Level,2017-05-22,Graphic Design,https://www.udemy.com/photoshop-introducao/,2.5,24,0,39,800,2017,0,0.04875
901082,"Digital Art in Adobe Illustrator CC: Angry Bird, Tom & Jerry",Free,Beginner Level,2016-12-08,Graphic Design,https://www.udemy.com/adobe-illustrator-cc-course/,2.5,28,0,27,3108,2016,0,0.008687258687258687
611804,Primeros Pasos con Photoshop CC,Free,Beginner Level,2015-09-23,Graphic Design,https://www.udemy.com/felinu-primeros-pasos-con-photoshop/,2.5,31,0,654,6429,2015,0,0.10172655156322911
1185535,CÃ³mo crear maquetas con Adobe XD,Free,Beginner Level,2017-05-28,Graphic Design,https://www.udemy.com/como-crear-maquetas-con-adobe-xd/,3.0,21,0,2,217,2017,0,0.009216589861751152
1226518,Photoshop & Illustrator CC Essentials in Arabic,Free,Beginner Level,2017-05-31,Graphic Design,https://www.udemy.com/photoshop-illustrator-cc-essentials-arabic/,3.5,33,0,193,3329,2017,0,0.05797536797837188
609642,Ferramentas Visuais,Free,Beginner Level,2015-09-10,Graphic Design,https://www.udemy.com/ferramentasvisuais/,5.0,18,0,42,817,2015,0,0.051407588739290085
1105794,Piano Music Theory (Back To Basics) by JFilt,Free,Beginner Level,2017-02-13,Musical Instruments,https://www.udemy.com/piano-music-theory-back-to-basics-by-jfilt/,0.5,12,0,308,4967,2017,0,0.06200926112341454
1254852,How to Play Piano - Your First Lesson!,Free,Beginner Level,2017-06-23,Musical Instruments,https://www.udemy.com/how-to-play-piano-course/,0.516666667,13,0,7,662,2017,0,0.010574018126888218
829616,Aprendiendo Piano: Ejercicios de calentamiento,Free,Beginner Level,2016-04-27,Musical Instruments,https://www.udemy.com/aprendiendo-piano-ejercicios-de-calentamiento/,0.55,11,0,109,1876,2016,0,0.05810234541577825
961630,Beginner Guitar Quick-Start Course,Free,Beginner Level,2016-09-27,Musical Instruments,https://www.udemy.com/learn-guitar-in-30-minutes/,1.0,7,0,20,2084,2016,0,0.009596928982725527
696630,"7 Ways A Beginner Guitarist Can Sound Better, Instantly!",Free,Beginner Level,2015-12-21,Musical Instruments,https://www.udemy.com/nationalguitaracademy/,1.0,7,0,193,4529,2015,0,0.04261426363435637
1196538,Piano Building Blocks: Learn Chord Additions & Variations,Free,Beginner Level,2017-02-07,Musical Instruments,https://www.udemy.com/pbbchordvariations/,1.0,9,0,0,375,2017,0,0.0
829962,Darbuka Drumming: Learn how to play the Darbuka Dounbek,Free,Beginner Level,2016-04-23,Musical Instruments,https://www.udemy.com/learning-the-darbuka-dounbek-drum/,1.0,11,0,45,1094,2016,0,0.04113345521023766
566856,Learn Monster GODJ,Free,Beginner Level,2015-07-29,Musical Instruments,https://www.udemy.com/learn-monster-godj/,1.0,12,0,29,991,2015,0,0.029263370332996974
286070,5 lecciones que todo guitarrista debe tomar,Free,Beginner Level,2014-08-22,Musical Instruments,https://www.udemy.com/5-lecciones-que-todo-guitarrista-debe-tomar/,1.0,14,0,263,4452,2014,0,0.059074573225516624
1257976,Your First 10 Guitar Lessons - Learn how to play guitar,Free,Beginner Level,2017-06-28,Musical Instruments,https://www.udemy.com/your-first-10-guitar-lessons-learn-how-to-play-guitar/,1.0,18,0,4,924,2017,0,0.004329004329004329
521440,The Essentials of Acoustic Guitar Strumming Patterns,Free,Beginner Level,2015-01-07,Musical Instruments,https://www.udemy.com/strumming-mastery/,1.0,19,0,51,2995,2015,0,0.01702838063439065
385684,Guitar Kick Start,Free,Beginner Level,2015-03-19,Musical Instruments,https://www.udemy.com/guitar-kick-start/,1.0,22,0,47,3160,2015,0,0.014873417721518987
315576,Guitar Crash Course (No Experience Necessary),Free,Beginner Level,2015-01-21,Musical Instruments,https://www.udemy.com/hub-guitar-crash-course/,1.0,29,0,78,5769,2015,0,0.013520540821632865
824044,PI-101 Top 10 Classical Piano Pieces for Beginners,Free,Beginner Level,2016-05-30,Musical Instruments,https://www.udemy.com/pi-101-piano/,1.0,38,0,183,6292,2016,0,0.02908455181182454
288854,"Beginner's Guitar: Tuning, Strumming, and Chords!",Free,Beginner Level,2015-03-07,Musical Instruments,https://www.udemy.com/beginners-guitar-tuning-strumming-and-chords/,1.02,6,0,30,2577,2015,0,0.011641443538998836
409818,Get started playing blues harmonica,Free,Beginner Level,2015-03-30,Musical Instruments,https://www.udemy.com/get-started-playing-blues-harmonica/,1.02,23,0,398,6853,2015,0,0.05807675470596819
198660,Tenor Banjo for Absolute Beginners,Free,Beginner Level,2014-07-19,Musical Instruments,https://www.udemy.com/tenor-banjo-for-absolute-beginners/,1.02,34,0,161,3167,2014,0,0.05083675402589201
583752,Introduction to Piano - By PGN Piano!,Free,Beginner Level,2015-08-16,Musical Instruments,https://www.udemy.com/introductiontopiano/,1.07,8,0,772,14922,2015,0,0.05173569226645222
1186514,Learn to Play Harp: Beginners Course,Free,Beginner Level,2017-04-28,Musical Instruments,https://www.udemy.com/learn-to-play-harp-beginners-course/,1.08,10,0,7,408,2017,0,0.01715686274509804
645202,The Total Beginner's Guitar Course,Free,Beginner Level,2016-03-24,Musical Instruments,https://www.udemy.com/total-beginner-guitar-lessons/,1.5,17,0,357,9193,2016,0,0.03883389535516154
968026,Learn to Play Tabla - The Indian drums,Free,Beginner Level,2017-04-07,Musical Instruments,https://www.udemy.com/learn-to-play-tabla/,1.5,20,0,0,1,2017,0,0.0
1266892,Getting Started with the Guitar in 5 Days,Free,Beginner Level,2017-03-07,Musical Instruments,https://www.udemy.com/guitarin5days/,1.5,24,0,1,270,2017,0,0.003703703703703704
970462,Ukelele exprÃ©s: aprende a tocar en menos de un mes,Free,Beginner Level,2016-10-17,Musical Instruments,https://www.udemy.com/ukelele-expres-gratis/,1.5,25,0,64,888,2016,0,0.07207207207207207
592122,What you can learn before Piano Lessons,Free,Beginner Level,2015-01-09,Musical Instruments,https://www.udemy.com/what-you-can-learn-before-piano-lessons/,1.5,31,0,1,61,2015,0,0.01639344262295082
1200374,Strumming from scratch - Rhythm guitar lesson for Beginners,Free,Beginner Level,2017-04-05,Musical Instruments,https://www.udemy.com/strumming-from-scratch-rhythm-guitar-lesson-for-beginners/,2.0,13,0,11,530,2017,0,0.020754716981132074
955914,A beginner`s guide to fingerpicking and strumming guitar',Free,Beginner Level,2016-09-13,Musical Instruments,https://www.udemy.com/guitar-domination-fingerpicking-strumming-beginners/,2.0,20,0,29,3481,2016,0,0.008330939385234128
198690,Acoustic Guitar Basics,Free,Beginner Level,2014-07-08,Musical Instruments,https://www.udemy.com/acoustic-guitar-basics/,2.0,21,0,224,14495,2014,0,0.015453604691272852
1116196,Essential Theory and Technique for Guitar,Free,Beginner Level,2017-02-24,Musical Instruments,https://www.udemy.com/essential-theory-and-technique-for-guitar/,2.0,22,0,34,2285,2017,0,0.01487964989059081
1217408,Drums for Beginners,Free,Beginner Level,2017-06-19,Musical Instruments,https://www.udemy.com/drums-for-beginner/,3.0,15,0,4,1618,2017,0,0.002472187886279357
555340,Play Piano in 30 Days! - Start Playing NOW!,Free,Beginner Level,2015-07-26,Musical Instruments,https://www.udemy.com/flyingstart/,3.0,58,0,410,5188,2015,0,0.07902852737085582
41884,Getting Started with Playing Guitar,Free,Beginner Level,2013-05-29,Musical Instruments,https://www.udemy.com/getting-started-with-playing-guitar/,4.0,26,0,1141,47652,2013,0,0.023944430454125747
19421,Free Beginner Electric Guitar Lessons,Free,Beginner Level,2012-06-15,Musical Instruments,https://www.udemy.com/beginner-electric-guitar-lessons/,4.5,95,0,1042,101154,2012,0,0.010301125017300353
1054814,Learn to Create Responsive Layouts in 30 Minutes,Free,Beginner Level,2017-01-17,Web Development,https://www.udemy.com/learn-to-create-responsive-layouts-in-30-minutes/,0.5,6,0,174,5301,2017,0,0.032823995472552346
737468,How To Create a Local Wordpress Environment,Free,Beginner Level,2016-07-02,Web Development,https://www.udemy.com/how-to-create-a-local-wordpress-environment/,0.516666667,12,0,163,4306,2016,0,0.03785415699024617
336938,Learn How To Build a Web Application Without Coding,Free,Beginner Level,2015-04-03,Web Development,https://www.udemy.com/learn-how-to-build-a-web-application-without-coding/,0.533333333,10,0,311,9364,2015,0,0.0332123024348569
599532,How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,Free,Beginner Level,2015-09-20,Web Development,https://www.udemy.com/how-to-set-up-a-wordpress-website-custom-domain-in-30-mins/,0.533333333,13,0,261,8770,2015,0,0.02976054732041049
856968,How to Make a Wordpress Website 2017,Free,Beginner Level,2016-06-06,Web Development,https://www.udemy.com/how-to-wordpress/,0.566666667,10,0,137,2437,2016,0,0.05621665982765695
188828,Web Hosting Set Up and WordPress Installation For Beginners,Free,Beginner Level,2014-08-04,Web Development,https://www.udemy.com/web-hosting-wordpress-installation-for-beginners/,0.566666667,11,0,239,12563,2014,0,0.019024118443047043
270976,A how to guide in HTML,Free,Beginner Level,2014-10-08,Web Development,https://www.udemy.com/a-how-to-guide-in-html/,0.583333333,8,0,205,7318,2014,0,0.02801311833834381
436496,SAP Crystal Reports with ASP.Net (Step by step),Free,Beginner Level,2015-03-03,Web Development,https://www.udemy.com/sap-crystalreports-for-beginners/,1.0,5,0,304,7484,2015,0,0.040619989310529125
294408,Learn to Make an Animated Image Gallery using HTML5,Free,Beginner Level,2014-11-20,Web Development,https://www.udemy.com/learn-to-make-an-animated-image-gallery-using-html5/,1.0,7,0,165,11080,2014,0,0.014891696750902527
1246622,Build and Deploy a LAMP server on AWS,Free,Beginner Level,2017-06-19,Web Development,https://www.udemy.com/build-and-deploy-a-lamp-server-on-aws/,1.0,8,0,18,3571,2017,0,0.00504060487258471
540724,How To Setup Web Hosting,Free,Beginner Level,2015-07-15,Web Development,https://www.udemy.com/how-to-setup-web-hosting/,1.0,8,0,242,11758,2015,0,0.020581731587004593
678150,Laravel Homestead,Free,Beginner Level,2016-06-12,Web Development,https://www.udemy.com/laravel-homestead/,1.0,9,0,110,3883,2016,0,0.028328611898016998
60792,Learn to Use jQuery UI Widgets,Free,Beginner Level,2013-06-22,Web Development,https://www.udemy.com/learn-to-use-jquery-ui-widgets/,1.0,9,0,521,23669,2013,0,0.022011914318306645
701634,ExpressJS Fundamentals,Free,Beginner Level,2016-11-01,Web Development,https://www.udemy.com/expressjs-fundamentals/,1.0,9,0,914,21245,2016,0,0.04302188750294187
380178,Web Hosting Introduction: How to Publish Your Website Online,Free,Beginner Level,2015-08-02,Web Development,https://www.udemy.com/web-hosting-introduction/,1.0,11,0,137,5533,2015,0,0.0247605277426351
264790,How to Install WordPress From Scratch,Free,Beginner Level,2014-07-19,Web Development,https://www.udemy.com/install-wordpress/,1.0,13,0,56,8415,2014,0,0.006654783125371361
382856,Create Startup Landing Page with Viral Marketing Strategies,Free,Beginner Level,2015-02-01,Web Development,https://www.udemy.com/create-startup-landing-page-with-viral-marketing-strategies/,1.0,13,0,120,12974,2015,0,0.009249267766301835
212376,Getting Started as a Web Developer,Free,Beginner Level,2014-08-16,Web Development,https://www.udemy.com/refactoru-getting-started-as-a-web-developer/,1.0,15,0,241,9833,2014,0,0.024509305400183055
1178394,Devtools 2017: The Basics of Chrome Developer Tools,Free,Beginner Level,2017-04-14,Web Development,https://www.udemy.com/devtools-2017-the-basics-of-chrome-developer-tools/,1.0,18,0,108,4569,2017,0,0.023637557452396585
65330,Web Development By Doing: HTML / CSS From Scratch,Free,Beginner Level,2013-09-24,Web Development,https://www.udemy.com/web-development-learn-by-doing-html5-css3-from-scratch-introductory/,1.0,21,0,2575,72932,2013,0,0.03530686118576208
1116366,HTML and CSS Foundations,Free,Beginner Level,2017-06-23,Web Development,https://www.udemy.com/html-and-css-foundations/,1.0,29,0,15,1544,2017,0,0.009715025906735751
593128,Install WordPress on Computer using XAMPP,Free,Beginner Level,2015-08-26,Web Development,https://www.udemy.com/wordpress-xampp/,1.02,15,0,150,4290,2015,0,0.03496503496503497
909836,Ultimate JavaScript Strings,Free,Beginner Level,2016-07-29,Web Development,https://www.udemy.com/js-strings/,1.02,20,0,117,3142,2016,0,0.03723742838956079
730542,Introduction to Voice Design with Amazon's Alexa,Free,Beginner Level,2016-01-17,Web Development,https://www.udemy.com/amazonalexa/,1.08,6,0,1036,6742,2016,0,0.15366360130525067
465870,Beginning Oracle WebLogic for Administrators,Free,Beginner Level,2015-04-15,Web Development,https://www.udemy.com/learn-oracle-weblogic-12c-essentials/,1.1,7,0,989,9786,2015,0,0.10106274269364399
1102962,Angular Material - Quickstart,Free,Beginner Level,2017-09-03,Web Development,https://www.udemy.com/styling-angular-applications-with-angular-material/,1.1,14,0,135,3766,2017,0,0.035847052575677114
756914,MongooseJS Essentials - Learn MongoDB for Node.js,Free,Beginner Level,2016-12-03,Web Development,https://www.udemy.com/mongoosejs-essentials/,1.13,8,0,1106,21682,2016,0,0.051010054423023705
1239022,How To Create A Real Estate Website With Wordpress 2017,Free,Beginner Level,2017-06-06,Web Development,https://www.udemy.com/how-to-create-a-real-estate-website-with-wordpress-2017/,1.5,11,0,32,3782,2017,0,0.008461131676361713
1158572,Learn Angular 4 from Scratch,Free,Beginner Level,2017-01-05,Web Development,https://www.udemy.com/learn-angular-from-scratch/,1.5,11,0,522,8693,2017,0,0.06004831473599448
1201054,Build CRUD Application - PHP & Mysql,Free,Beginner Level,2017-04-05,Web Development,https://www.udemy.com/build-crud-application-php-mysql/,1.5,12,0,71,4405,2017,0,0.01611804767309875
294794,Create An HTML5 Video Player From Scratch,Free,Beginner Level,2014-05-09,Web Development,https://www.udemy.com/html5-video-player/,1.5,12,0,1005,32260,2014,0,0.03115313081215127
846210,Learn HTML in 2 hours!,Free,Beginner Level,2016-05-17,Web Development,https://www.udemy.com/learn-html5-in-2-hours/,1.5,13,0,235,5351,2016,0,0.043917024855167255
1090870,Complete WooCommerce Plugin Tutorial For Wordpress 2017,Free,Beginner Level,2017-01-27,Web Development,https://www.udemy.com/complete-woocommerce-plugin-tutorial-for-wordpress-2017/,1.5,16,0,183,7922,2017,0,0.02310022721534966
357726,Spring Framework 4 And Dependency Injection For Beginners,Free,Beginner Level,2015-01-15,Web Development,https://www.udemy.com/spring-framework-video-tutorial/,1.5,16,0,1220,21147,2015,0,0.05769139830708848
314462,Quickstart AngularJS,Free,Beginner Level,2014-11-22,Web Development,https://www.udemy.com/quickstart-angularjs/,1.5,17,0,4047,64128,2014,0,0.06310815868263472
212624,Introduction to HTML,Free,Beginner Level,2014-08-29,Web Development,https://www.udemy.com/refactoru-intro-html/,1.5,18,0,212,8371,2014,0,0.02532552861067973
1161118,Dive Into Docker: The Docker Course for Developers,Free,Beginner Level,2017-04-14,Web Development,https://www.udemy.com/dive-into-docker-the-complete-docker-course-for-developers/,1.5,22,0,313,6437,2017,0,0.04862513593288799
883706,Wordpress Beginner Tutorial: Build Your First Website,Free,Beginner Level,2016-06-20,Web Development,https://www.udemy.com/wordpress-beginner-tutorial-build-your-first-website/,1.5,23,0,104,6402,2016,0,0.016244923461418308
94432,Learn PHP Fundamentals From Scratch,Free,Beginner Level,2013-10-16,Web Development,https://www.udemy.com/learn-php-fundamentals-from-scratch/,2.0,9,0,1236,48650,2013,0,0.025405960945529292
1191946,Getting Started with Angular 2+,Free,Beginner Level,2017-04-27,Web Development,https://www.udemy.com/getting-started-with-angular-2/,2.0,14,0,401,6909,2017,0,0.05804023737154436
699618,Learn HTML And CSS From Scratch,Free,Beginner Level,2016-02-19,Web Development,https://www.udemy.com/html-and-css-from-scratch/,2.0,18,0,240,11533,2016,0,0.020809849995664615
1024888,How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,Free,Beginner Level,2016-11-29,Web Development,https://www.udemy.com/how-to-make-a-modern-wordpress-blog-2017-create-your-blog/,2.0,19,0,137,6856,2016,0,0.01998249708284714
1122224,How To Make A Web Page With No Code,Free,Beginner Level,2017-03-22,Web Development,https://www.udemy.com/how-to-make-a-web-page-with-no-code/,2.0,23,0,20,2214,2017,0,0.009033423667570008
212374,Introduction to CSS Development,Free,Beginner Level,2014-08-18,Web Development,https://www.udemy.com/refactoru-intro-to-css/,2.0,25,0,415,15493,2014,0,0.026786290582843864
857270,Become a HTML and CSS Developer - Build a Responsive Site,Free,Beginner Level,2016-05-25,Web Development,https://www.udemy.com/learn-to-code-in-html-and-css/,2.0,29,0,91,3894,2016,0,0.02336928608115049
297390,Joomla: Create a Joomla Website This Weekend With NO CODING!,Free,Beginner Level,2014-06-10,Web Development,https://www.udemy.com/joomla-create-a-joomla-website-this-weekend-with-no-coding/,2.0,30,0,386,18496,2014,0,0.02086937716262976
1049344,How to Start a WordPress Blog - Complete Beginners Guide!,Free,Beginner Level,2017-02-01,Web Development,https://www.udemy.com/how-to-start-a-blog-complete-beginners-guide/,2.0,32,0,85,3784,2017,0,0.022463002114164906
1084894,Chrome Extensions : Develop 5 chrome extensions from scratch,Free,Beginner Level,2017-03-30,Web Development,https://www.udemy.com/chrome-extension-dev/,2.0,44,0,85,3655,2017,0,0.023255813953488372
1068590,Wordpress Website Mastery 2017,Free,Beginner Level,2017-01-18,Web Development,https://www.udemy.com/wordpress-website-mastery-2017/,2.5,22,0,64,5181,2017,0,0.012352827639451842
59535,HTML for Beginners,Free,Beginner Level,2013-07-19,Web Development,https://www.udemy.com/hmtl5-training/,2.5,35,0,336,8592,2013,0,0.03910614525139665
1127988,Angular Tutorial For Beginners,Free,Beginner Level,2017-02-27,Web Development,https://www.udemy.com/angular-tutorial-for-beginners/,2.5,36,0,112,5397,2017,0,0.020752269779507133
1176686,Mastering Basic CSS Selectors.,Free,Beginner Level,2017-09-05,Web Development,https://www.udemy.com/mastering-basic-css-selectors/,3.0,14,0,23,3933,2017,0,0.005847953216374269
162274,Joomla 3 - The Basics,Free,Beginner Level,2014-11-02,Web Development,https://www.udemy.com/joomla-3-the-basics/,3.0,17,0,411,19909,2014,0,0.02064392988095836
382786,Sass Workflow,Free,Beginner Level,2015-06-02,Web Development,https://www.udemy.com/sass-workflow/,3.0,21,0,945,20890,2015,0,0.04523695548109143
173548,Build Your First Website in 1 Week with HTML5 and CSS3,Free,Beginner Level,2014-08-04,Web Development,https://www.udemy.com/build-your-first-website-in-1-week/,3.0,30,0,5924,120291,2014,0,0.0492472421045631
576722,Simple And Easy: Wordpress For Beginners,Free,Beginner Level,2015-09-08,Web Development,https://www.udemy.com/simple-and-easy-wordpress-101/,3.0,32,0,196,5014,2015,0,0.03909054646988432
429364,Master the Basics of HTML5 & CSS3: Beginner Web Development,Free,Beginner Level,2015-05-21,Web Development,https://www.udemy.com/master-the-basics-of-html5-css3-beginner-web-development/,3.0,38,0,750,26541,2015,0,0.028258166610150334
197828,Learn to Setup Websites from Scratch,Free,Beginner Level,2014-04-14,Web Development,https://www.udemy.com/learn-to-setup-websites-from-scratch/,3.5,24,0,154,21087,2014,0,0.007303077725612937
59014,Coding for Entrepreneurs Basic,Free,Beginner Level,2013-09-06,Web Development,https://www.udemy.com/coding-for-entrepreneurs-basic/,3.5,27,0,279,161029,2013,0,0.001732607170137056
1227322,React vs Angular vs Vue.js by Example,Free,Beginner Level,2017-02-06,Web Development,https://www.udemy.com/react-vs-angular-vs-vuejs-by-example/,3.5,30,0,132,6958,2017,0,0.018970968669157803
596192,PSD To a Creative Landing Page Using Twitter Bootstrap 3,Free,Beginner Level,2016-06-04,Web Development,https://www.udemy.com/psd-to-responsive-html5-css3-with-bootstrap-3/,4.0,20,0,546,11666,2016,0,0.046802674438539346
1203894,How To Make an eCommerce Website With Wordpress 2017,Free,Beginner Level,2017-09-05,Web Development,https://www.udemy.com/how-to-make-an-ecommerce-website-with-wordpress-2017/,4.5,26,0,43,3493,2017,0,0.012310334955625536
340844,Learn HTML & CSS: How To Start Your Web Development Career,Free,Beginner Level,2015-09-29,Web Development,https://www.udemy.com/how-i-landed-a-web-development-job-earned-5k-freelancing/,4.5,60,0,689,15462,2015,0,0.04456085887983443
837950,Customizr - Learn WordPress with the ultimate creative theme,Free,Beginner Level,2016-05-05,Web Development,https://www.udemy.com/wpcustomizrcourse/,5.0,69,0,81,4735,2016,0,0.017106652587117212
890810,Practical Understanding of PHP and MySQL,Free,Beginner Level,2016-06-07,Web Development,https://www.udemy.com/practical-understanding-of-php-and-myqsl-demo/,5.5,24,0,217,12201,2016,0,0.01778542742398164
778084,Ruby on Rails a Beginners Guide,Free,Beginner Level,2016-03-18,Web Development,https://www.udemy.com/ruby-on-rails-a-beginners-guide-free/,6.5,88,0,346,13130,2016,0,0.02635186595582635
707962,Javascript Essentials,Free,Beginner Level,2016-01-20,Web Development,https://www.udemy.com/javascript-essentials/,8.5,41,0,5590,47062,2016,0,0.11877948238493902
311538,Foundations of Front-End Web Development,Free,Beginner Level,2014-12-12,Web Development,https://www.udemy.com/foundations-of-front-end-development/,20.5,129,0,300,8337,2014,0,0.035984166966534725
255592,GuÃ­a prÃ¡ctica para comprar acciones en la Bolsa de USA,Free,Intermediate Level,2014-10-09,Business Finance,https://www.udemy.com/guia-practica-para-comprar-acciones-en-la-bolsa-de-usa/,4.5,36,0,210,4876,2014,0,0.04306808859721083
902300,Convert Image to Vector in Adobe illustrator,Free,Intermediate Level,2016-07-13,Graphic Design,https://www.udemy.com/convert-image-to-vector-in-adobe-illustrator/,0.516666667,13,0,158,3251,2016,0,0.048600430636727164
787340,Most Wanted Flat Design Techniques #1: Desert Island,Free,Intermediate Level,2016-03-17,Graphic Design,https://www.udemy.com/flat-design-flat-ui-design-flat-colors-flat-design-desert-island/,1.0,15,0,143,4294,2016,0,0.033302282254308334
787686,Bluegrass Guitar Essentials: Webisodes 1 & 2,Free,Intermediate Level,2016-03-20,Musical Instruments,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-1-2/,1.0,9,0,14,970,2016,0,0.01443298969072165
99324,Acoustic Blues Guitar Lessons,Free,Intermediate Level,2013-09-30,Musical Instruments,https://www.udemy.com/finger-picking-blues-guitar/,1.0,10,0,109,8217,2013,0,0.013265181939880735
1253224,Pentatonic Scale Crash Course for Bass Guitar,Free,Intermediate Level,2017-06-15,Musical Instruments,https://www.udemy.com/pentatonic-scale-crash-course-for-bass-guitar/,1.0,24,0,6,898,2017,0,0.0066815144766146995
101496,How To Play Blues Guitar - Broonzy & McGhee Blues Lessons,Free,Intermediate Level,2013-11-23,Musical Instruments,https://www.udemy.com/swing-acoustic-blues-guitar-lessons/,1.5,6,0,31,8240,2013,0,0.003762135922330097
1191750,"Jazz Guitar Tips, Tricks and Licks",Free,Intermediate Level,2017-04-30,Musical Instruments,https://www.udemy.com/jazz-guitar-tips-tricks-and-licks/,2.0,21,0,331,9351,2017,0,0.03539728371297188
